DYPT.BRANCH_NAM,DYPT.ACCEPT_DT,DYPT.ORDER_ID,DYPT.SN,DYPT.LAB_NAM_COMBINED,DYPT.MS
深圳,2024/08/03 10:29:56,2024080310295683364518656,1599,"""投诉用户"",""高风险用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(59,99]"",""上月超套语音费用(100,200]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2024/08/19 12:33:40,2024081912334064383041833,1600,"""咨询用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(99,139]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/12/02 14:09:56,2022120214095685169972832,1601,"""沉默反馈用户"",""高风险用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(269,inf]"",""上月超套语音费用(30,60]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2023/11/30 15:12:28,2023113015122894615962147,1602,"""投诉用户"",""黑名单用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(169,269]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/08/21 01:22:18,2022082101221827204663778,1603,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(0,19]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(30,60]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2024/11/04 18:59:43,2024110418594355326996625,1604,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(99,139]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/09/09 09:14:42,2024090909144273054791606,1605,"""沉默反馈用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(99,139]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/08/07 07:52:46,2021080707524667309856565,1606,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(19,59]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/07/12 16:03:27,2024071216032761196655953,1607,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(99,139]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(100,inf]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2024/03/10 16:33:22,2024031016332213138219180,1608,"""投诉用户"",""黑名单用户"",""低价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(0,19]"",""上月超套语音费用(100,200]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2022/03/28 03:30:07,2022032803300775150417475,1609,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(99,139]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2023/04/17 21:47:06,2023041721470658914390542,1610,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(0,19]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2023/01/02 07:15:55,2023010207155521509010327,1611,"""沉默反馈用户"",""黑名单用户"",""高价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(99,139]"",""上月超套语音费用(100,200]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2023/06/17 14:21:49,2023061714214909568895677,1612,"""咨询用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(0,19]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2021/03/26 07:05:55,2021032607055554475932803,1613,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(169,269]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2022/01/31 21:13:21,2022013121132135059842796,1614,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(99,139]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/03/24 19:46:08,2022032419460806578151688,1615,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(59,99]"",""上月超套语音费用(30,60]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/06/06 15:12:54,2024060615125403783336209,1616,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(169,269]"",""上月超套语音费用(0,10]"",""上月超套流量费用(100,inf]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/09/29 01:13:35,2024092901133580617575979,1617,"""沉默反馈用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(99,139]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2021/02/25 17:39:15,2021022517391576888116764,1618,"""咨询用户"",""高风险用户"",""低价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(19,59]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/01/23 00:16:52,2021012300165235616139416,1619,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(139,169]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(200,inf]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/12/19 15:13:55,2024121915135583959666410,1620,"""沉默反馈用户"",""高风险用户"",""低价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(0,19]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/09/08 00:11:18,2022090800111855122115147,1621,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(169,269]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(100,inf]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2022/01/16 02:25:25,2022011602252539627367782,1622,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(19,59]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2024/03/28 14:29:15,2024032814291530864708973,1623,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/08/14 22:59:43,2022081422594362026631414,1624,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(19,59]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2024/03/08 04:46:26,2024030804462680480301272,1625,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(139,169]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(100,inf]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2022/06/11 06:54:53,2022061106545331005967233,1626,"""沉默反馈用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(169,269]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/10/05 05:29:32,2021100505293250020395712,1627,"""投诉用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(169,269]"",""上月超套语音费用(100,200]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/11/09 23:54:06,2023110923540641757096679,1628,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(99,139]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2024/02/05 18:51:55,2024020518515592420974533,1629,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(139,169]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2024/01/29 12:59:39,2024012912593981845049584,1630,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(0,19]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2023/07/16 10:06:09,2023071610060963021580288,1631,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(99,139]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2021/12/27 00:48:59,2021122700485928823125675,1632,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(169,269]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/02/01 07:03:11,2023020107031155190150666,1633,"""投诉用户"",""高风险用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(59,99]"",""上月超套语音费用(100,200]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2024/09/07 09:34:08,2024090709340895389390642,1634,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(1000,inf]"",""主套餐月租费(139,169]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/07/03 05:54:11,2022070305541127593604268,1635,"""投诉用户"",""黑名单用户"",""高价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(139,169]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2023/11/18 00:11:02,2023111800110213754333470,1636,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/10/14 03:14:21,2024101403142131009105566,1637,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(19,59]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/03/21 19:53:46,2023032119534625300875620,1638,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(0,19]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/08/16 13:13:47,2023081613134712039879539,1639,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(99,139]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/05/19 04:41:40,2021051904414095902841181,1640,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(139,169]"",""上月超套语音费用(60,100]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2024/11/08 04:52:58,2024110804525851048071379,1641,"""咨询用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/05/02 17:37:59,2023050217375954231796797,1642,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(19,59]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(100,inf]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/03/15 12:42:49,2024031512424910178061713,1643,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(59,99]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2021/12/07 04:11:09,2021120704110930433993760,1644,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(0,19]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/02/02 02:49:00,2021020202490019867029724,1645,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(169,269]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/02/02 16:45:02,2022020216450289829103028,1646,"""咨询用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(269,inf]"",""上月超套语音费用(100,200]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2023/01/28 15:39:54,2023012815395478985216116,1647,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(169,269]"",""上月超套语音费用(30,60]"",""上月超套流量费用(100,inf]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/06/13 08:43:24,2024061308432474786319369,1648,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(0,19]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2021/06/07 01:53:10,2021060701531028433315037,1649,"""投诉用户"",""高风险用户"",""高价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2021/04/18 13:44:43,2021041813444332202627601,1650,"""沉默反馈用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(59,99]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/01/24 01:16:25,2021012401162527747162723,1651,"""咨询用户"",""黑名单用户"",""高价值用户"",""本月截至当前使用总流量(1000,inf]"",""主套餐月租费(0,19]"",""上月超套语音费用(30,60]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2024/06/08 18:54:27,2024060818542756600394287,1652,"""投诉用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(19,59]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/12/13 22:46:46,2022121322464653899165743,1653,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(59,99]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2022/12/19 20:51:20,2022121920512057739692834,1654,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(139,169]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2024/07/12 06:44:03,2024071206440303607689689,1655,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(139,169]"",""上月超套语音费用(60,100]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2024/07/04 08:13:08,2024070408130872527097173,1656,"""咨询用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(99,139]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2022/12/03 23:48:40,2022120323484096865114249,1657,"""咨询用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(139,169]"",""上月超套语音费用(10,30]"",""上月超套流量费用(100,inf]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2021/08/08 01:06:06,2021080801060618070394990,1658,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(0,19]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(200,inf]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2022/11/17 07:07:09,2022111707070957261221950,1659,"""沉默反馈用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(59,99]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/03/30 16:26:25,2024033016262563753107616,1660,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/01/16 17:47:50,2024011617475092736253961,1661,"""沉默反馈用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(0,19]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/11/23 21:10:49,2023112321104949925324539,1662,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(0,19]"",""上月超套语音费用(60,100]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2021/06/25 06:52:53,2021062506525381129651941,1663,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(99,139]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2021/04/26 03:06:50,2021042603065041632186055,1664,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(99,139]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(100,inf]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2024/11/15 11:33:42,2024111511334246226159086,1665,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(19,59]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/08/21 07:30:18,2024082107301833211090121,1666,"""咨询用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(169,269]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/10/25 00:51:10,2024102500511009944318782,1667,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(99,139]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2023/01/08 18:10:33,2023010818103354593701455,1668,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(59,99]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2024/03/08 11:39:08,2024030811390854485875746,1669,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(100,inf]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/06/23 13:39:05,2021062313390553771607714,1670,"""咨询用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(139,169]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/05/22 20:00:26,2021052220002676323783444,1671,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(0,19]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
